segment_id,lat,lon,hour_of_day,lighting_score,crime_reports_30d,foot_traffic,sidewalk_present,past_accidents_1y,avg_speed_limit,cctv_present,safety_score,risk_level
SEG102440,23.054871706578624,72.56216822793559,3,8.426644943620367,1,3.0181046120552324,1,6,30,0,30.2,High
SEG102441,23.008821412823725,72.58920755120121,23,6.423054796934369,3,1.8554608494933111,1,2,40,0,37.8,High
SEG102442,23.011132290372707,72.58446868038521,21,4.318963464956951,0,3.625893497124981,1,1,30,0,55.4,Medium
SEG102443,23.02966907672654,72.58283212294268,7,2.2600706010119387,0,1.6825349711043003,0,0,40,0,47.3,Medium
SEG102444,23.02647564684939,72.54466459827508,1,4.804222088120062,1,6.429227669535257,0,2,30,1,56.6,Medium
SEG102445,23.03143633814787,72.53995300224544,8,1.6299427878615658,3,8.946897619799122,0,0,40,0,40.6,High
SEG102446,23.002699072624836,72.57485627378132,0,6.670126624731854,1,2.54253060788757,1,1,40,1,62.1,Medium
SEG102447,23.022235205098173,72.56046174666218,16,6.0572907246576,1,2.4221515616610145,0,2,30,1,56.2,Medium
SEG102448,23.032063804413607,72.5744413263422,9,8.100713681262029,0,8.981526762949244,0,0,30,0,93.0,Low
SEG102449,23.032185524321772,72.57944077008722,1,4.495292722422763,0,5.680331407902409,0,0,40,1,68.2,Medium
SEG102450,23.03615336789726,72.54919537797741,23,2.78648533027529,1,7.297752351671395,1,1,60,1,49.3,Medium
SEG102451,23.039611881595146,72.54850227815298,19,8.363953592357555,0,8.89134412740201,0,3,20,1,77.3,Low
SEG102452,23.035285096183745,72.56190405180678,21,6.9099708145988465,3,6.649728041512909,1,1,20,1,62.9,Medium
SEG102453,23.04346337354642,72.54778070537922,23,7.0670916405935005,2,7.424588565899431,0,1,50,1,50.4,Medium
SEG102454,23.034361834907653,72.57337419294105,0,5.280845714063456,1,3.86946971406696,1,2,30,1,50.2,Medium
SEG102455,23.029562921439545,72.57853747898224,18,8.75978614886873,0,9.381682568730177,1,1,30,0,89.3,Low
SEG102456,23.03334080358883,72.56068253149346,18,2.277835074715359,5,7.038999619217837,0,1,30,0,32.4,High
SEG102457,23.005565635171433,72.57704698476391,18,4.0169202535292055,3,0.7169460411194406,1,1,80,1,37.3,High
SEG102458,23.015023609739902,72.5631784419896,6,7.962325716648237,2,5.95216579879133,0,3,40,1,62.2,Medium
SEG102459,23.029006987936196,72.57633666192785,9,1.3296090196868116,2,0.946567147817291,1,2,30,1,44.5,High
SEG102460,23.048014296847093,72.54462293610672,22,8.081094930162147,0,5.221190461138337,0,1,40,0,59.3,Medium
SEG102461,23.03734783559584,72.57802479798565,1,3.5259522073084026,0,0.8848744462051306,1,2,30,0,39.8,High
SEG102462,23.004972444315953,72.57648306152471,15,1.2550369903036696,3,6.272410838712659,0,0,30,0,46.5,Medium
SEG102463,23.03257512227444,72.5473293709582,19,0.7914948553522905,2,4.56365827341243,0,3,80,1,17.1,High
SEG102464,23.01219558932004,72.56613811441761,19,8.430287187537342,4,5.530791452508418,1,0,40,0,62.4,Medium
SEG102465,23.04037091078838,72.58559525841183,14,7.786155456256356,3,6.489505578252055,0,1,50,1,68.4,Medium
SEG102466,23.04550924688798,72.54621897205321,18,2.880413453895164,3,2.503480674495254,0,1,60,1,44.1,High
SEG102467,23.03264009499245,72.57783868596096,21,1.163621892374782,1,3.1952109438161083,1,1,30,1,39.2,High
SEG102468,23.032524943536345,72.59200783661454,18,2.472344260377181,1,4.820680222553736,1,0,30,0,69.1,Medium
SEG102469,23.018622529376593,72.58630572478424,2,2.1298763569367574,1,5.663114627846912,0,1,30,1,39.8,High
SEG102470,23.024543751163872,72.55609880537422,5,7.330556516921982,4,9.236462234156793,0,0,50,0,49.7,Medium
SEG102471,23.047525959459843,72.56946850264423,7,2.155630843569175,2,3.5190307549360478,1,1,30,1,54.1,Medium
SEG102472,23.039782618203194,72.59446505872643,8,2.1609852176762514,5,5.917303060745712,0,1,40,0,32.1,High
SEG102473,23.02858645128327,72.56694843173942,8,0.32268132498855406,1,9.225451901418042,1,1,20,1,64.8,Medium
SEG102474,23.02025278124366,72.53747679415797,5,5.968596883095181,4,7.178266933413661,0,3,20,0,33.8,High
SEG102475,23.00277088560587,72.53295299906063,16,6.889795482561073,1,3.2834184607604233,0,2,40,1,63.3,Medium
SEG102476,23.007865407072952,72.58137044313337,2,6.53490468948084,1,4.1470614760263125,1,0,30,0,55.0,Medium
SEG102477,23.010616385424665,72.55753584115112,18,5.685991561560785,6,8.78784126921918,1,1,50,1,55.5,Medium
SEG102478,23.020536094879226,72.5460428378909,15,9.660749488408353,1,4.3768657635108665,0,1,80,1,72.4,Low
SEG102479,23.051927900589195,72.55259868199296,23,4.727385121770881,2,2.5204373886455023,0,0,60,0,34.7,High
SEG102480,23.027783436717232,72.57922923632552,0,8.601365081212348,2,5.230705949240254,1,3,40,1,50.1,Medium
SEG102481,23.01291620897926,72.5602410768162,7,6.460099103773388,2,1.8599819698606301,1,1,30,1,59.7,Medium
SEG102482,23.005816257560383,72.58645246701418,21,0.84161940687836,5,5.820452179823066,0,2,40,1,26.8,High
SEG102483,23.018606803853164,72.57777016327054,11,8.100884609760893,2,9.915016819259163,1,3,20,1,85.1,Low
SEG102484,23.04486518495531,72.59331091977896,13,5.843885416898182,1,9.692798458644726,0,2,60,1,64.9,Medium
SEG102485,23.021083853637577,72.58775274484134,0,6.535256593254346,2,6.137994606951615,1,2,50,0,53.0,Medium
SEG102486,23.04248781933123,72.54654556876609,18,1.802274356238519,2,8.86279479222161,1,0,30,0,63.3,Medium
SEG102487,23.044148773686977,72.57283885013217,6,4.374900941423574,4,8.151527975296073,1,3,50,1,46.8,Medium
SEG102488,23.00609514233343,72.53133529724433,23,8.805824743742841,2,9.506689939243499,1,1,30,0,65.5,Medium
SEG102489,23.033476286394475,72.59442193708793,8,2.154311930863153,5,8.730961753589053,1,0,50,0,40.0,High
SEG102490,23.052750283485413,72.54696539707217,4,0.0012490653719365863,1,8.9983238055726,1,1,40,1,47.9,Medium
SEG102491,23.022117594119695,72.57321168108554,14,2.5750871211747506,1,2.2954744907862166,0,3,60,0,27.7,High
SEG102492,23.002801924895167,72.58519498537797,11,4.87542449176412,0,1.5801872875272593,0,1,80,1,53.7,Medium
SEG102493,23.050781647964182,72.54043020307732,11,8.212780433019214,4,0.4397181639786918,1,1,30,1,60.4,Medium
SEG102494,23.048601645486485,72.58511215728268,22,6.432909005733509,1,6.593059046539728,1,2,40,1,58.7,Medium
SEG102495,23.028717779596494,72.53079596827641,8,9.190634689571759,1,9.335057783742648,1,1,30,1,88.2,Low
SEG102496,23.03037392161892,72.55872851397555,9,4.555644316278935,2,9.93849984323699,0,1,50,0,57.7,Medium
SEG102497,23.011645760652687,72.56068244546452,14,3.908152229570373,4,8.52342552645994,0,2,40,0,51.4,Medium
SEG102498,23.045069791554955,72.55431589636181,4,2.3141821659571327,3,8.310104759350805,0,3,80,1,25.4,High
SEG102499,23.02742300211157,72.56811500850954,19,2.1806248453910415,4,5.188827948669607,0,0,60,1,50.1,Medium
SEG102500,23.00186327873284,72.58946475266568,5,7.361098970080604,2,4.51958137311502,0,0,30,1,68.9,Medium
SEG102501,23.037565822604694,72.55125429242952,5,0.8035912304530912,0,6.40316491854919,1,0,20,0,53.2,Medium
SEG102502,23.052277294839147,72.56765189266582,0,2.4271358483300864,1,0.22707479350470905,1,1,40,0,37.9,High
SEG102503,23.045603276969015,72.58703506417332,8,8.858952595401297,1,7.943235837610551,0,2,30,1,73.0,Low
SEG102504,23.01524589771158,72.58024470068159,13,5.769208180996529,1,6.57483673091611,0,0,30,0,76.4,Low
SEG102505,23.002932879671334,72.53264766221236,16,0.4658760906833226,2,1.7004903104780522,1,1,40,1,47.8,Medium
SEG102506,23.0517193276896,72.59128139966829,21,7.0425504832978545,7,6.356968571752501,0,1,40,0,17.5,High
SEG102507,23.051538449868385,72.53303204877682,18,5.066823677531164,0,5.994694515126376,0,0,40,1,77.4,Low
SEG102508,23.02928284258421,72.56826930083433,7,8.545217274980155,0,7.879999482620334,0,1,30,1,82.2,Low
SEG102509,23.035327457641934,72.56739798532048,19,6.8243387254126295,2,8.374775005566915,0,0,30,0,72.2,Low
SEG102510,23.025443003339095,72.58111536499565,4,0.0444658797778863,4,2.534194605480283,1,0,30,0,22.4,High
SEG102511,23.02308709519043,72.53964879837018,5,2.057390871749206,1,8.144775957162116,1,1,50,1,57.6,Medium
SEG102512,23.00656966397608,72.54165907548408,8,2.5796370056494498,2,1.8209582761315168,1,0,40,1,52.3,Medium
SEG102513,23.00532140940986,72.57888695062799,12,7.022322891616501,2,3.942127772862092,1,0,40,1,67.3,Medium
SEG102514,23.012800268067192,72.53971780890676,4,5.093141776700943,0,4.926466880321938,0,1,80,0,38.6,High
SEG102515,23.04601524105236,72.56051393325927,21,7.474474970911631,0,8.049312687704088,0,0,60,0,65.1,Medium
SEG102516,23.008020776540462,72.5775571258637,6,5.128671987834625,0,9.01080804937584,1,0,20,0,89.3,Low
SEG102517,23.01246842585531,72.57233072537088,9,3.2738461069660096,2,0.17216633181512897,0,2,50,0,36.2,High
SEG102518,23.03017377326272,72.54368927209735,14,1.0366064670868935,0,7.372445000455273,1,1,30,0,66.4,Medium
SEG102519,23.011832216994303,72.5497574168146,10,2.0262209866873624,3,8.775211240526584,0,4,50,1,37.8,High
SEG102520,23.00897636765948,72.59298336871066,9,4.007800803456817,1,9.543053258456633,0,1,30,1,75.7,Low
SEG102521,23.03098239329339,72.55916359031006,23,5.514543081817786,3,2.6788919137617553,1,0,30,0,51.0,Medium
SEG102522,23.020245129904815,72.53288973596837,10,9.386374031906225,3,1.729603869741807,0,0,60,1,66.6,Medium
SEG102523,23.034438760721226,72.54427301846532,2,2.3972017706650117,1,4.989448589463019,0,0,40,1,61.2,Medium
SEG102524,23.050171293722478,72.55225828082801,17,6.660849394466838,3,9.01003308798955,0,0,30,0,74.3,Low
SEG102525,23.008304622228927,72.59496681127915,16,1.5254591149330166,1,3.156135646435154,1,1,60,0,47.0,Medium
SEG102526,23.05023885128972,72.549674950586,5,7.137531219223341,1,5.050607041995936,0,1,30,1,57.2,Medium
SEG102527,23.04963694820826,72.53171573017087,20,0.11340877143979022,0,9.955549706669288,0,1,20,1,69.3,Medium
SEG102528,23.045599817083474,72.5633399025411,9,6.559199499296157,1,4.560322823975592,1,0,30,0,81.0,Low
SEG102529,23.034720725451834,72.53543435002331,3,1.6321765671452437,2,6.282505988068479,0,1,50,0,26.1,High
SEG102530,23.034108066160606,72.54781439391522,4,1.8032444638082334,5,9.95595704974374,1,1,50,0,39.6,High
SEG102531,23.035156696296507,72.5945049064461,17,5.589076333145773,2,3.672585565173627,0,2,40,0,44.7,High
SEG102532,23.037977255316978,72.57580150373046,5,3.754115459087124,1,2.7292999269279328,1,1,40,0,42.1,High
SEG102533,23.00090652103279,72.53329333090339,11,4.713051505508362,2,2.8273954827816103,0,1,40,0,50.5,Medium
SEG102534,23.052695091853835,72.55916463670847,17,3.088888825562579,2,6.170132857086831,1,2,30,1,55.2,Medium
SEG102535,23.032208206880608,72.54115643832088,20,9.534670495283251,0,1.6270381322494476,1,0,20,1,91.5,Low
SEG102536,23.042980621167132,72.53799140266614,11,2.906561000818888,4,1.6452008300576682,0,3,30,0,16.1,High
SEG102537,23.020750501148374,72.56815925186767,21,5.420474247354999,5,2.601333365103602,1,2,50,1,31.9,High
SEG102538,23.000681846765367,72.56286763282661,7,8.543555555408451,0,5.409353893548859,1,1,50,1,84.0,Low
SEG102539,23.028035406293203,72.5782863279805,20,6.641808122608212,0,8.441758137843635,0,1,30,0,77.0,Low
SEG102540,23.027895456562376,72.58799990483507,6,3.227769469817207,7,5.292707439663755,1,1,30,0,35.7,High
SEG102541,23.02403441085713,72.54603432073306,1,5.524366833668194,2,7.826414528334647,0,0,40,1,59.7,Medium
SEG102542,23.018684437978916,72.5899944791326,17,0.8299112623272742,1,9.575570982874424,1,0,20,0,73.3,Low
SEG102543,23.013740434829536,72.56366946521602,18,5.4568640270769215,1,7.400015156698494,1,0,40,0,75.1,Low
SEG102544,23.029014968097346,72.54682426968203,22,4.31389088353542,3,6.427885364961268,0,1,40,0,36.6,High
SEG102545,23.02064029768314,72.58497607947668,22,7.579337070734441,5,0.08194406798036957,0,0,40,0,21.6,High
SEG102546,23.05334625356774,72.53230944467188,2,8.47902843134117,2,4.484113645147707,1,1,20,1,72.6,Low
SEG102547,23.00951100192718,72.56636810953574,14,1.9961652164743904,0,2.6804948676203,0,1,60,1,43.6,High
SEG102548,23.01758160621949,72.57690539977695,16,0.8153590546076306,1,5.124227985787211,1,2,30,1,61.3,Medium
SEG102549,23.01616782590085,72.54819854966514,14,3.9055698124483564,2,9.51084466808257,1,1,20,0,68.9,Medium
SEG102550,23.02988200469298,72.5861269746416,0,5.34150408200547,3,3.204474439461389,0,1,30,0,42.2,High
SEG102551,23.02746041413358,72.54561849661827,1,3.7680194831502254,1,1.6078207600904082,0,1,50,0,38.1,High
SEG102552,23.035405725598334,72.58459182837757,16,6.285611709980801,1,8.258961945700174,1,0,50,0,83.3,Low
SEG102553,23.05225009738158,72.53510542264911,20,5.05651279719075,1,9.90582985862436,0,1,40,1,74.2,Low
SEG102554,23.015687159702164,72.54039529347145,4,9.366260346650897,2,7.800710218561072,0,1,40,0,54.8,Medium
SEG102555,23.038102436309025,72.55476399795363,1,4.09391123319593,7,1.383919930779861,1,1,40,1,18.4,High
SEG102556,23.001377211165284,72.58551360833188,9,0.8249417294858241,3,5.50694852255461,1,2,20,1,45.5,Medium
SEG102557,23.01443136600035,72.53939804873325,7,3.019350211414771,3,4.051902516461679,1,3,30,0,37.5,High
SEG102558,23.025504585039812,72.58690348558663,23,6.058938623632445,0,6.334327418939202,0,0,30,0,58.0,Medium
SEG102559,23.00170471336646,72.54493254922983,22,2.5602509860708613,6,6.686120478323164,1,1,40,0,24.5,High
SEG102560,23.03397182033045,72.55941304590864,13,2.689884518056338,2,8.070902089431538,0,1,50,1,41.7,High
SEG102561,23.037307083462093,72.55292773627693,22,3.3957248402235085,2,2.400865169469598,0,1,80,1,26.5,High
SEG102562,23.041070244316092,72.53767820472994,5,7.461417799090552,1,9.646785315545563,1,2,40,0,64.7,Medium
SEG102563,23.028411597766365,72.59138013306874,23,9.401332342939615,1,2.1468911918780087,0,1,50,1,52.0,Medium
SEG102564,23.033216956573824,72.5584815888989,10,3.5037663384777993,1,1.2409801164216705,1,2,80,1,41.4,High
SEG102565,23.021783588820316,72.57487153198815,11,1.954880397604919,5,8.288712438275587,1,0,30,0,52.4,Medium
SEG102566,23.002268916787862,72.56739239898316,1,4.20636952167103,1,4.632491764619963,0,1,40,0,47.9,Medium
SEG102567,23.005497352067596,72.56261153459539,4,3.5183969297962614,4,4.9023027070004,1,4,50,1,25.6,High
SEG102568,23.03602477583108,72.57007754553119,4,9.90024914123176,3,3.187354636635651,1,0,40,1,65.7,Medium
SEG102569,23.054755541477217,72.58839224990315,11,4.638682585179925,2,0.46413231961846213,1,0,60,1,54.8,Medium
SEG102570,23.00086917815398,72.57545530442012,4,6.79283352811864,3,1.936010842964322,0,0,40,0,42.9,High
SEG102571,23.03066709232545,72.5646112051646,2,9.137880666448533,0,7.616343127658677,0,0,60,0,79.2,Low
SEG102572,23.04130548140854,72.57193708744329,14,6.290615773638835,2,2.244063107305477,1,2,30,1,61.3,Medium
SEG102573,23.045472615540763,72.56941562823309,20,2.4937847491985385,1,9.926659170696396,1,1,50,0,66.6,Medium
SEG102574,23.029986269567246,72.55815287848661,1,6.0741009533328025,1,7.86226770056089,0,1,30,1,67.9,Medium
SEG102575,23.034095378910127,72.57060966065848,13,4.01876336065116,3,8.485901476583518,0,2,20,1,57.5,Medium
SEG102576,23.0383198719901,72.55883203701067,23,4.22349869438807,2,8.732806900893808,1,2,20,0,47.6,Medium
SEG102577,23.047243143733137,72.57924493456167,9,9.79324581370405,3,7.189044712030991,1,0,40,0,82.0,Low
SEG102578,23.006725924546156,72.59297931142895,4,2.785910135948526,2,4.661828037881982,1,0,30,0,48.5,Medium
SEG102579,23.050940020795117,72.59239124823732,1,4.689351464783108,3,9.170123291909592,1,3,30,0,41.1,High
SEG102580,23.001430957195335,72.58334782611762,22,1.598670456992003,2,4.265267751448275,1,0,40,0,43.9,High
SEG102581,23.045990986302677,72.56911432830887,9,1.7854419868548876,3,0.9581907899260833,0,1,40,1,26.4,High
SEG102582,23.004220723460783,72.5787065792246,2,6.034844240858339,3,5.964428971628753,1,1,30,1,52.5,Medium
SEG102583,23.01070455163827,72.54157313919174,20,7.510157081527147,4,1.055647862740181,0,0,40,1,49.5,Medium
SEG102584,23.000214178050964,72.56113619972541,19,6.3645987361684515,5,6.5538839912589575,0,1,60,0,39.6,High
SEG102585,23.024489118804482,72.54672480972444,16,3.292839979029708,2,9.975267576497334,1,2,50,1,62.1,Medium
SEG102586,23.018389757469457,72.5302271737721,2,0.5961817256501978,0,6.752079828434349,0,3,40,1,30.6,High
SEG102587,23.009129610131787,72.59283794235368,1,4.702638621486921,0,2.1055210068651267,1,1,50,1,60.6,Medium
SEG102588,23.024809958844216,72.58615015652038,5,5.04269653093964,2,1.378595122386469,0,1,60,0,31.9,High
SEG102589,23.02213039857447,72.56339041020054,3,7.7065160795981855,7,3.5638619007547256,0,1,30,1,27.0,High
SEG102590,23.042221356798432,72.54651989872774,12,6.402895622919548,4,1.457651660920598,1,2,30,0,34.7,High
SEG102591,23.04912216683385,72.57504338866295,9,8.71258627600987,1,5.696933032134284,0,2,20,1,71.3,Low
SEG102592,23.03589119884719,72.55826207049574,18,7.829828786950916,0,7.830984436454847,1,1,40,0,81.6,Low
SEG102593,23.00684257137996,72.58221771967247,2,3.658777838109468,1,6.581383466424418,1,4,60,1,32.8,High
SEG102594,23.01624649370904,72.59496867716176,17,6.322214235246983,4,6.171985406308872,0,1,20,1,72.8,Low
SEG102595,23.050232506325774,72.55269036948684,22,7.472865294551267,2,4.356064829376115,0,0,40,1,49.7,Medium
SEG102596,23.004880397115436,72.54588619782608,3,9.56880369172745,2,1.7272921643675387,0,1,30,1,55.3,Medium
SEG102597,23.022377071166495,72.54737986177166,15,4.223521626222459,0,6.377796528704241,0,2,40,0,57.1,Medium
SEG102598,23.051837754057843,72.53606750596924,12,6.482819923111361,1,4.193477662375523,1,3,60,1,55.4,Medium
SEG102599,23.05228656628082,72.5556130027725,2,3.926638352816342,1,3.054614770511347,0,1,50,1,31.8,High
SEG102600,23.02261617473769,72.5311326284266,7,7.37828178869787,1,6.592862720641881,0,2,80,1,59.9,Medium
SEG102601,23.036706828845432,72.53743571123108,18,9.119931713105572,5,3.785360474839173,0,0,40,1,61.1,Medium
SEG102602,23.02512100790947,72.54766022357272,20,9.19226015719575,2,1.6833035514254957,1,2,50,1,65.8,Medium
SEG102603,23.041440329668998,72.54039108043412,8,1.5708751738751003,1,4.835135726751098,0,0,60,0,51.3,Medium
SEG102604,23.001736973188116,72.57759034146754,2,2.0409659762087884,0,2.891827415607909,0,2,50,0,35.6,High
SEG102605,23.007928643190674,72.53686431140642,5,7.5492945078979865,2,7.334887278469845,1,1,80,0,42.1,High
SEG102606,23.033780934194898,72.58628961682659,20,6.310098859424019,3,0.47067142026986364,0,1,30,1,48.8,Medium
SEG102607,23.012790374434367,72.5443724427412,13,9.051072868549548,3,8.528439490791177,1,1,30,0,89.4,Low
SEG102608,23.0366328764598,72.53705839010316,10,3.138005594155354,3,4.6134626489335515,0,1,30,0,49.9,Medium
SEG102609,23.01931726101037,72.53065693188803,0,8.480208111462629,1,0.1594383029588975,1,1,60,0,40.5,High
SEG102610,23.04876550569703,72.57648832528093,18,6.8377585698385985,3,1.3336246614307479,0,0,20,0,56.4,Medium
SEG102611,23.0450592662058,72.546680088486,11,1.9545631015659948,5,9.454404872165282,0,0,50,0,38.9,High
SEG102612,23.027106079003783,72.56311740933396,13,1.2649436899563926,3,5.370066673845142,1,0,40,0,48.0,Medium
SEG102613,23.042509229790216,72.5372550430337,20,7.027236020086076,0,7.68545335529428,1,2,50,0,83.0,Low
SEG102614,23.01491258374293,72.59404423501036,13,1.58461512724268,3,8.827772139312652,1,1,50,0,56.0,Medium
SEG102615,23.02718428772465,72.53815000803955,22,7.943290397431482,5,3.2030537010763394,0,1,40,0,25.3,High
SEG102616,23.01086151285248,72.55677518523173,13,5.570950401273173,2,5.469170205130082,0,0,30,1,64.9,Medium
SEG102617,23.047348739268653,72.58535721765173,8,4.768670624627898,2,6.503239618804885,1,1,40,0,62.1,Medium
SEG102618,23.045268718911263,72.54591765165122,22,2.7552903592141966,1,8.415850985980077,0,1,80,0,37.5,High
SEG102619,23.049618231762494,72.5473531660475,15,9.838455949248598,2,4.200893863654864,0,2,20,1,71.3,Low
